TierID;CollarID;UTC_Date;UTC_Time;LMT_Date;LMT_Time;Latitude;Longitude;Height;DOP;X;Y;twilight_start;sunrise;sunset;twilight_end;moonilumination;daytime;ActMean;Trajectory;distance;speed;timelag
RE12;13576;25.06.2014;11:00:43;25.06.2014;12:00:43;47.2814735;8.5571193;600.44;2.6;684619;237334;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;51.66388889;RE12;108.0740487;0.010006856;10800
RE12;13576;25.06.2014;14:00:43;25.06.2014;15:00:43;47.2814942;8.5585398;659.56;2.2;684727;237338;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;33.60277778;RE12;34.0147027;0.003145141;10815
RE12;13576;25.06.2014;17:00:58;25.06.2014;18:00:58;47.2814846;8.5589948;618.35;2.4;684761;237337;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;51.84444444;RE12;105.0428484;0.009722589;10804
RE12;13576;25.06.2014;20:01:02;25.06.2014;21:01:02;47.2815213;8.5576075;600.97;2.4;684656;237340;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;N;41.91518519;RE12;290.2585055;0.026923152;10781
RE12;13576;25.06.2014;23:00:43;26.06.2014;00:00:43;47.2813237;8.5537733;585.88;2.2;684367;237313;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;N;82.47351852;RE12;24.18677324;0.002239516;10800
RE12;13576;26.06.2014;02:00:43;26.06.2014;03:00:43;47.2813481;8.5534635;580.64;1.8;684343;237316;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;N;44.51111111;RE12;286.5309756;0.026579868;10780
RE12;13576;26.06.2014;05:00:23;26.06.2014;06:00:23;47.2816575;8.5572186;618.3;2.8;684627;237354;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;71.61194444;RE12;244.6323773;0.022552999;10847
RE12;13576;26.06.2014;08:01:10;26.06.2014;09:01:10;47.2796761;8.5586462;609.39;1.8;684738;237136;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;25.80277778;RE12;43.93176527;0.004077572;10774
RE12;13576;26.06.2014;11:00:44;26.06.2014;12:00:44;47.2799707;8.5590443;617.25;1.8;684767;237169;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;48.47111111;RE12;93.47192092;0.008634819;10825
RE12;13576;26.06.2014;14:01:09;26.06.2014;15:01:09;47.2803518;8.5579297;617.6;4.2;684683;237210;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;85.30388889;RE12;39.3192065;0.003649453;10774
RE12;13576;26.06.2014;17:00:43;26.06.2014;18:00:43;47.2807078;8.5578821;616.44;2.2;684678;237249;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;26.53333333;RE12;148.1215717;0.01371496;10800
RE12;13576;26.06.2014;20:00:43;26.06.2014;21:00:43;47.2799304;8.5594677;625.47;2.8;684800;237165;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;N;91.23240741;RE12;55.86591089;0.005172291;10801
RE12;13576;26.06.2014;23:00:44;27.06.2014;00:00:44;47.2795674;8.5599864;623.27;5.2;684839;237125;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;N;30.60111111;RE12;15.8113883;0.001464153;10799
RE12;13576;27.06.2014;02:00:43;27.06.2014;03:00:43;47.2794546;8.5598602;623.96;2.4;684830;237112;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;N;49.87203704;RE12;92.17917335;0.008534318;10801
RE12;13576;27.06.2014;05:00:44;27.06.2014;06:00:44;47.2796793;8.5586854;610.43;1.8;684741;237136;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;57.12740741;RE12;52.39274759;0.004837742;10830
RE12;13576;27.06.2014;08:01:14;27.06.2014;09:01:14;47.2797957;8.558015;616.17;2.6;684690;237148;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;92.99814815;RE12;216.8985938;0.020083203;10800
RE12;13576;27.06.2014;11:01:14;27.06.2014;12:01:14;47.2816005;8.5590967;645.93;1.8;684769;237350;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;35.82425926;RE12;48.01041554;0.004445409;10800
RE12;13576;27.06.2014;14:01:14;27.06.2014;15:01:14;47.2816207;8.5584681;628.88;2.2;684721;237351;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;52.47166667;RE12;38.48376281;0.003571247;10776
RE12;13576;27.06.2014;17:00:50;27.06.2014;18:00:50;47.2814749;8.5579972;692.85;2.2;684686;237335;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;23.67777778;RE12;80.05623024;0.007417421;10793
RE12;13576;27.06.2014;20:00:43;27.06.2014;21:00:43;47.2808317;8.5575208;611.88;2.2;684651;237263;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;N;65.10185185;RE12;39.56008089;0.00366297;10800
RE12;13576;27.06.2014;23:00:43;28.06.2014;00:00:43;47.2809582;8.5580135;638.37;2.6;684688;237277;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;N;45.92703704;RE12;93.0376268;0.008614595;10800
RE12;13576;28.06.2014;02:00:43;28.06.2014;03:00:43;47.2806045;8.5568914;605.27;2;684604;237237;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;N;56.52240741;RE12;42.05948169;0.003894036;10801
RE12;13576;28.06.2014;05:00:44;28.06.2014;06:00:44;47.2807182;8.5574311;654.84;1.6;684644;237250;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;50.11296296;RE12;96.04165763;0.008843615;10860
RE12;13576;28.06.2014;08:01:44;28.06.2014;09:01:44;47.2799772;8.5580706;616.59;2.2;684694;237168;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;46.33037037;RE12;125.2078272;0.011665688;10733
RE12;13576;28.06.2014;11:00:37;28.06.2014;12:00:37;47.2807367;8.5592975;640.7;2;684785;237254;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;44.66583333;RE12;15.8113883;0.001462393;10812
RE12;13576;28.06.2014;14:00:49;28.06.2014;15:00:49;47.2806565;8.559459;620.34;5.8;684798;237245;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;23.06203704;RE12;72.9177619;0.006755398;10794
RE12;13576;28.06.2014;17:00:43;28.06.2014;18:00:43;47.2811418;8.5588214;626.33;1.8;684749;237299;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;32.5587037;RE12;100.6479011;0.00931925;10800
RE12;13576;28.06.2014;20:00:43;28.06.2014;21:00:43;47.2807716;8.5576097;618.06;2;684658;237256;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;N;72.68064815;RE12;57.42821606;0.005316935;10801
RE12;13576;28.06.2014;23:00:44;29.06.2014;00:00:44;47.2811845;8.5580536;626.03;4.4;684691;237303;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;N;37.44925926;RE12;20.80865205;0.001926905;10799
RE12;13576;29.06.2014;02:00:43;29.06.2014;03:00:43;47.2810766;8.5582777;615.32;3.6;684708;237291;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;N;24.88638889;RE12;98.88377015;0.009129699;10831
RE12;13576;29.06.2014;05:01:14;29.06.2014;06:01:14;47.2806412;8.5594198;617.83;2.8;684795;237244;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;78.1387037;RE12;69.35416354;0.006410997;10818
RE12;13576;29.06.2014;08:01:32;29.06.2014;09:01:32;47.2803526;8.558606;621.6;3.2;684734;237211;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;17.76;RE12;39.39543121;0.00366435;10751
RE12;13576;29.06.2014;11:00:43;29.06.2014;12:00:43;47.2800272;8.5588189;612.82;1.6;684750;237175;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;42.19648148;RE12;11.40175425;0.001055718;10800
RE12;13576;29.06.2014;14:00:43;29.06.2014;15:00:43;47.279953;8.5587196;608.18;3.8;684743;237166;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;28.70981481;RE12;52.80151513;0.004889029;10800
RE12;13576;29.06.2014;17:00:43;29.06.2014;18:00:43;47.2797535;8.5580848;628.66;2;684695;237144;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;46.25722222;RE12;137.3207923;0.012649299;10856
RE12;13576;29.06.2014;20:01:39;29.06.2014;21:01:39;47.2799152;8.5598866;620.24;5;684831;237163;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;N;59.41444444;RE12;26.07680962;0.002427104;10744
RE12;13576;29.06.2014;23:00:43;30.06.2014;00:00:43;47.2800395;8.5595973;602.03;2.6;684809;237177;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;N;32.73;RE12;51.41984053;0.004752735;10819
RE12;13576;30.06.2014;02:01:02;30.06.2014;03:01:02;47.2795879;8.559746;615.73;2.4;684821;237127;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;N;28.64388889;RE12;52.63078947;0.004881357;10782
RE12;13576;30.06.2014;05:00:44;30.06.2014;06:00:44;47.2799567;8.560184;622.78;2.2;684854;237168;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;T;24.84407407;RE12;49.04079934;0.004520723;10848
RE12;13576;30.06.2014;08:01:32;30.06.2014;09:01:32;47.2801167;8.5595875;618.6;4.4;684808;237185;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;T;61.75555556;RE12;178.8686669;0.016497756;10842
RE12;13576;30.06.2014;11:02:14;30.06.2014;12:02:14;47.2804664;8.5572833;654.84;3.8;684633;237222;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;T;47.44574074;RE12;130.418557;0.012017928;10852
RE12;13576;30.06.2014;14:03:06;30.06.2014;15:03:06;47.2816163;8.5576276;647.03;7.8;684658;237350;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;T;22.66055556;RE12;74.52516354;0.006993072;10657
RE12;13576;30.06.2014;17:00:43;30.06.2014;18:00:43;47.2814894;8.5566683;609.69;2;684585;237335;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;T;38.6912963;RE12;147.122398;0.013598521;10819
RE12;13576;30.06.2014;20:01:02;30.06.2014;21:01:02;47.2806354;8.5581534;604.82;3.8;684699;237242;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;N;73.13296296;RE12;73.81734214;0.006846985;10781
RE12;13576;30.06.2014;23:00:43;01.07.2014;00:00:43;47.2810298;8.5573713;607.88;1.6;684639;237285;30.06.2014 03:52;30.06.2014 04:32;30.06.2014 20:25;30.06.2014 21:05;0.093719072;N;22.23759259;RE12;74.02702209;0.006854354;10800
RE12;13576;01.07.2014;02:00:43;01.07.2014;03:00:43;47.2803653;8.5573756;603.96;2;684641;237211;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;N;25.59796296;RE12;29;0.002690916;10777
RE12;13576;01.07.2014;05:00:20;01.07.2014;06:00:20;47.2806264;8.5573802;622.07;2.6;684641;237240;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;T;22.07037037;RE12;122.0245877;0.011274562;10823
RE12;13576;01.07.2014;08:00:43;01.07.2014;09:00:43;47.2797824;8.5584078;610.73;1.8;684720;237147;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;T;71.60222222;RE12;208.146583;0.019238985;10819
RE12;13576;01.07.2014;11:01:02;01.07.2014;12:01:02;47.2816047;8.5590634;641.41;2;684766;237350;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;T;16.68481481;RE12;59.9082632;0.005531696;10830
RE12;13576;01.07.2014;14:01:32;01.07.2014;15:01:32;47.2814779;8.5582888;665.32;8.6;684708;237335;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;T;25.59259259;RE12;30.88689042;0.002859103;10803
RE12;13576;01.07.2014;17:01:35;01.07.2014;18:01:35;47.2817126;8.5584976;618.08;2;684723;237362;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;T;40.62222222;RE12;106.8924693;0.009945336;10748
RE12;13576;01.07.2014;20:00:43;01.07.2014;21:00:43;47.2813895;8.5598234;626.76;2;684824;237327;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;N;65.37935185;RE12;27.78488798;0.002572437;10801
RE12;13576;01.07.2014;23:00:44;02.07.2014;00:00:44;47.2816052;8.5596359;633.19;1.8;684810;237351;01.07.2014 03:53;01.07.2014 04:33;01.07.2014 20:25;01.07.2014 21:05;0.16442268;N;22.76888889;RE12;12.08304597;0.001116939;10818
RE12;13576;02.07.2014;02:01:02;02.07.2014;03:01:02;47.2816515;8.5597895;633.89;3.2;684821;237356;02.07.2014 03:54;02.07.2014 04:33;02.07.2014 20:25;02.07.2014 21:05;0.250260824;N;57.48240741;RE12;109.658561;0.010171465;10781
RE12;13576;02.07.2014;05:00:43;02.07.2014;06:00:43;47.2807954;8.559065;631.94;2.6;684768;237260;02.07.2014 03:54;02.07.2014 04:33;02.07.2014 20:25;02.07.2014 21:05;0.250260824;T;26.88055556;RE12;49.04079934;0.004535775;10812
RE12;13576;02.07.2014;08:00:55;02.07.2014;09:00:55;47.2803642;8.5592405;638.11;6.8;684782;237213;02.07.2014 03:54;02.07.2014 04:33;02.07.2014 20:25;02.07.2014 21:05;0.250260824;T;40.86527778;RE12;67.77905281;0.006282819;10788
RE12;13576;02.07.2014;11:00:43;02.07.2014;12:00:43;47.2809265;8.5595814;611.68;4.2;684807;237276;02.07.2014 03:54;02.07.2014 04:33;02.07.2014 20:25;02.07.2014 21:05;0.250260824;T;19.04916667;RE12;121.6305883;0.005622976;21631
RE12;13576;02.07.2014;17:01:14;02.07.2014;18:01:14;47.2799158;8.5589744;622.89;3;684762;237163;02.07.2014 03:54;02.07.2014 04:33;02.07.2014 20:25;02.07.2014 21:05;0.250260824;T;42.8;RE12;70.80254233;0.006574052;10770
RE12;13576;02.07.2014;20:00:44;02.07.2014;21:00:44;47.2803029;8.5582245;591.32;6.6;684705;237205;02.07.2014 03:54;02.07.2014 04:33;02.07.2014 20:25;02.07.2014 21:05;0.250260824;N;54.74814815;RE12;61.91122677;0.005732521;10800
RE12;13576;02.07.2014;23:00:44;03.07.2014;00:00:44;47.2800246;8.5575217;613.09;1.8;684652;237173;02.07.2014 03:54;02.07.2014 04:33;02.07.2014 20:25;02.07.2014 21:05;0.250260824;N;42.03037037;RE12;80.13114251;0.007420237;10799
RE12;13576;03.07.2014;02:00:43;03.07.2014;03:00:43;47.2796605;8.5584332;606.91;2.6;684722;237134;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;N;28.24907407;RE12;9.848857802;0.000913877;10777
RE12;13576;03.07.2014;05:00:20;03.07.2014;06:00:20;47.2795836;8.5583815;616.16;2.4;684718;237125;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;T;37.49074074;RE12;7.211102551;0.000665108;10842
RE12;13576;03.07.2014;08:01:02;03.07.2014;09:01:02;47.2796217;8.5583004;631.31;2.8;684712;237129;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;T;45.28055556;RE12;72.62231062;0.006736139;10781
RE12;13576;03.07.2014;11:00:43;03.07.2014;12:00:43;47.2801437;8.5577263;614.47;2;684667;237186;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;T;21.11805556;RE12;5.830951895;0.000539903;10800
RE12;13576;03.07.2014;14:00:43;03.07.2014;15:00:43;47.2801828;8.5577551;607.73;2.2;684670;237191;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;T;30.27398148;RE12;27.29468813;0.002519122;10835
RE12;13576;03.07.2014;17:01:18;03.07.2014;18:01:18;47.2802947;8.5580747;622.1;3.4;684694;237204;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;T;40.71888889;RE12;84.17244205;0.007806032;10783
RE12;13576;03.07.2014;20:01:01;03.07.2014;21:01:01;47.2808259;8.5572895;604.32;3.6;684633;237262;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;N;72.17277778;RE12;95.70788891;0.008876636;10782
RE12;13576;03.07.2014;23:00:43;04.07.2014;00:00:43;47.2799754;8.5575028;611.33;1.8;684651;237168;03.07.2014 03:54;03.07.2014 04:34;03.07.2014 20:25;03.07.2014 21:04;0.347362204;N;49.86842593;RE12;214.5367101;0.01986451;10800
RE12;13576;04.07.2014;02:00:43;04.07.2014;03:00:43;47.2817814;8.5585374;646.41;2;684726;237369;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;N;67.72203704;RE12;75.43208866;0.006999359;10777
RE12;13576;04.07.2014;05:00:20;04.07.2014;06:00:20;47.2824321;8.5582961;616.36;2.4;684707;237442;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;T;39.70185185;RE12;81.41252975;0.007522178;10823
RE12;13576;04.07.2014;08:00:43;04.07.2014;09:00:43;47.2817821;8.5587875;679.01;3.4;684745;237370;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;T;28.38537037;RE12;39.8246155;0.003679968;10822
RE12;13576;04.07.2014;11:01:05;04.07.2014;12:01:05;47.2814718;8.5585242;638.72;1.6;684726;237335;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;T;31.25648148;RE12;8.062257748;0.000744575;10828
RE12;13576;04.07.2014;14:01:33;04.07.2014;15:01:33;47.2815458;8.5585176;662.43;14.2;684725;237343;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;T;32.74361111;RE12;36.34556369;0.003380983;10750
RE12;13576;04.07.2014;17:00:43;04.07.2014;18:00:43;47.2818688;8.5584539;619.75;2.8;684720;237379;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;T;38.39194444;RE12;288.1128251;0.026677113;10800
RE12;13576;04.07.2014;20:00:43;04.07.2014;21:00:43;47.2810507;8.5548377;596.21;6.2;684448;237284;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;N;73.56314815;RE12;109.3846424;0.010128208;10800
RE12;13576;04.07.2014;23:00:43;05.07.2014;00:00:43;47.281437;8.5535217;587.85;2.4;684347;237326;04.07.2014 03:55;04.07.2014 04:35;04.07.2014 20:24;04.07.2014 21:04;0.451347548;N;117.299537;RE12;475.4292797;0.043701561;10879
RE12;13576;05.07.2014;02:02:02;05.07.2014;03:02:02;47.2795236;8.5591362;614.16;4.8;684775;237119;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;N;107.03;RE12;64.19501538;0.0059889;10719
RE12;13576;05.07.2014;05:00:41;05.07.2014;06:00:41;47.2797115;8.5583306;609.84;1.8;684714;237139;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;T;19.84444444;RE12;26.40075756;0.002444062;10802
RE12;13576;05.07.2014;08:00:43;05.07.2014;09:00:43;47.279856;8.558607;630.39;4.4;684735;237155;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;T;71.12555556;RE12;220.2929867;0.020367325;10816
RE12;13576;05.07.2014;11:00:59;05.07.2014;12:00:59;47.2814885;8.5569741;620.68;7.4;684608;237335;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;T;46.51546296;RE12;42.04759208;0.003857223;10901
RE12;13576;05.07.2014;14:02:40;05.07.2014;15:02:40;47.281863;8.5569477;586.32;17.8;684606;237377;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;T;23.68888889;RE12;17.20465053;0.001610319;10684
RE12;13576;05.07.2014;17:00:44;05.07.2014;18:00:44;47.2817797;8.5567646;603.03;1.8;684592;237367;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;T;29.35185185;RE12;64.25729531;0.005950301;10799
RE12;13576;05.07.2014;20:00:43;05.07.2014;21:00:43;47.2815598;8.5575559;594.3;3.4;684652;237344;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;N;75.96574074;RE12;7.615773106;0.000705164;10800
RE12;13576;05.07.2014;23:00:43;06.07.2014;00:00:43;47.2815876;8.557646;620.03;3;684659;237347;05.07.2014 03:56;05.07.2014 04:35;05.07.2014 20:24;05.07.2014 21:03;0.557527118;N;36.97777778;RE12;337.4996296;0.031249966;10800
RE12;13576;06.07.2014;02:00:43;06.07.2014;03:00:43;47.2808108;8.553326;588.17;2.4;684334;237256;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;N;150.6627778;RE12;224.3501727;0.020773164;10800
RE12;13576;06.07.2014;05:00:43;06.07.2014;06:00:43;47.28126;8.5562264;622.35;2.2;684552;237309;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;T;53.315;RE12;80.13114251;0.00741955;10800
RE12;13576;06.07.2014;08:00:43;06.07.2014;09:00:43;47.2816031;8.5571612;604.82;3.2;684622;237348;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;T;21.04898148;RE12;13.89244399;0.001271503;10926
RE12;13576;06.07.2014;11:02:49;06.07.2014;12:02:49;47.2815396;8.5569945;601.82;3.6;684610;237341;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;T;23.1937037;RE12;73.02739212;0.006760544;10802
RE12;13576;06.07.2014;14:02:51;06.07.2014;15:02:51;47.2821929;8.557034;453.08;21;684612;237414;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;T;48.84583333;RE12;117.7454882;0.011032089;10673
RE12;13576;06.07.2014;17:00:44;06.07.2014;18:00:44;47.2818087;8.5584833;620.47;5.8;684722;237372;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;T;58.07148148;RE12;83.48652586;0.00773095;10799
RE12;13576;06.07.2014;20:00:43;06.07.2014;21:00:43;47.2817354;8.5573802;587.16;2.8;684639;237363;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;N;68.52138889;RE12;38.62641583;0.003576189;10801
RE12;13576;06.07.2014;23:00:44;07.07.2014;00:00:44;47.2816047;8.5578585;603.3;2.4;684675;237349;06.07.2014 03:57;06.07.2014 04:36;06.07.2014 20:23;06.07.2014 21:03;0.661112215;N;46.2;RE12;40.16217126;0.003719064;10799
RE12;13576;07.07.2014;02:00:43;07.07.2014;03:00:43;47.2814954;8.5573578;614.53;4.4;684637;237336;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;N;58.43453704;RE12;237.8003364;0.02201855;10800
RE12;13576;07.07.2014;05:00:43;07.07.2014;06:00:43;47.2795212;8.5585624;642.99;2.4;684732;237118;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;T;50.43212963;RE12;207.0990101;0.019068135;10861
RE12;13576;07.07.2014;08:01:44;07.07.2014;09:01:44;47.2813424;8.5591483;626.15;2;684773;237321;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;T;67.02814815;RE12;79.60527621;0.007379058;10788
RE12;13576;07.07.2014;11:01:32;07.07.2014;12:01:32;47.2819804;8.5586801;604.2;7.8;684737;237392;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;T;27.49074074;RE12;67.23094526;0.006221055;10807
RE12;13576;07.07.2014;14:01:39;07.07.2014;15:01:39;47.2814568;8.5591213;679.73;23;684771;237334;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;T;26.80888889;RE12;40.60788101;0.003779587;10744
RE12;13576;07.07.2014;17:00:43;07.07.2014;18:00:43;47.2817436;8.5594647;638.04;2;684796;237366;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;T;32.67990741;RE12;188.2976367;0.017434966;10800
RE12;13576;07.07.2014;20:00:43;07.07.2014;21:00:43;47.2821256;8.5570366;601.55;3.4;684612;237406;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;N;77.50583333;RE12;293.2115277;0.027164307;10794
RE12;13576;07.07.2014;23:00:37;08.07.2014;00:00:37;47.2807324;8.5537351;582.61;2;684365;237248;07.07.2014 03:58;07.07.2014 04:37;07.07.2014 20:23;07.07.2014 21:02;0.757431151;N;119.550463;RE12;81.04319836;0.007499833;10806
RE12;13576;08.07.2014;02:00:43;08.07.2014;03:00:43;47.2814405;8.5534675;588.85;2.2;684343;237326;08.07.2014 03:58;08.07.2014 04:38;08.07.2014 20:22;08.07.2014 21:02;0.842139944;N;58.88898148;RE12;329.2567387;0.03054613;10779
RE12;13576;08.07.2014;05:00:22;08.07.2014;06:00:22;47.2815108;8.5578127;606.13;3.6;684672;237339;08.07.2014 03:58;08.07.2014 04:38;08.07.2014 20:22;08.07.2014 21:02;0.842139944;T;49.61259259;RE12;186.4886056;0.017233953;10821
