Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT
2023012607;0;0;0.000;0.000
2023012608;0;0;0.000;0.000
2023012609;7.0184;0;0.000;0.000
2023012610;4.3865;4.0648;0.000;0.000
2023012611;0.8773;3.0486;0.000;0.000
2023012612;0.8773;2.0324;0.000;0.000
2023012613;0.8773;0;0.000;0.000
2023012614;0.8773;0;1.000;0.857
2023012615;0.8773;2.0324;0.000;0.000
2023012616;2.6319;3.0486;1.000;0.000
2023012617;1.7546;2.0324;0.000;0.000
2023012618;0;0;0.000;0.000
2023012619;0;0;1.000;0.000
2023012620;0;0;0.000;0.000
2023012621;0;0;0.000;0.000
2023012622;0;0;0.000;0.000
2023012623;0;0;0.000;0.000
2023012700;0;0;0.000;0.000
2023012701;0;0;0.000;0.000
2023012702;0;0;0.000;0.000
2023012703;0;0;0.000;0.000
2023012704;0;0;0.000;0.000
2023012705;0;0;0.000;0.000
2023012706;0;0;0.000;0.000
2023012707;0;0;0.000;0.000
2023012708;0.8773;0;0.000;0.000
2023012709;3.5092;1.0162;1.000;0.000
2023012710;0;2.0324;1.000;0.000
2023012711;2.6319;1.0162;0.000;0.000
2023012712;1.7546;4.0648;1.000;0.000
2023012713;0.8773;1.0162;0.000;0.857
2023012714;3.5092;0;0.000;0.000
2023012715;1.7546;1.0162;2.001;0.000
2023012716;0.8773;1.0162;0.000;1.714
2023012717;0;1.0162;0.000;0.000
2023012718;0;0;0.000;0.000
2023012719;0;0;0.000;0.000
2023012720;0;0;1.000;0.000
2023012721;0.8773;0;0.000;1.714
2023012722;0;0;0.000;0.000
2023012723;0;0;0.000;0.000
2023012800;0;0;0.000;0.000
2023012801;0;0;0.000;0.000
2023012802;0;0;0.000;0.000
2023012803;0;0;0.000;0.000
2023012804;0;0;0.000;0.000
2023012805;0;0;0.000;0.000
2023012806;0;0;0.000;0.000
2023012807;0.8773;0;0.000;0.000
2023012808;2.6319;1.0162;0.000;0.000
2023012809;7.0184;4.0648;2.001;0.857
2023012810;4.3865;3.0486;2.001;0.000
2023012811;9.6503;0;0.000;0.857
2023012812;1.7546;5.081;0.000;4.285
2023012813;1.7546;3.0486;2.001;0.000
2023012814;6.1411;5.081;3.001;0.857
2023012815;4.3865;4.0648;3.001;3.428
2023012816;3.5092;3.0486;1.000;0.857
2023012817;4.3865;2.0324;0.000;1.714
2023012818;0;2.0324;0.000;0.000
2023012819;0;0;0.000;0.000
2023012820;0;0;0.000;0.000
2023012821;0;0;0.000;0.000
2023012822;0;0;0.000;0.000
2023012823;0;0;0.000;0.000
2023012900;0;0;0.000;0.000
2023012901;0;0;0.000;0.000
2023012902;0;0;0.000;0.000
2023012903;0;0;0.000;0.000
2023012904;0;0;0.000;0.000
2023012905;0.8773;0;0.000;0.000
2023012906;0;0;0.000;0.000
2023012907;0;0;0.000;0.000
2023012908;5.2638;1.0162;0.000;0.000
2023012909;7.0184;2.0324;1.000;0.000
2023012910;5.2638;6.0972;2.001;0.000
2023012911;7.8957;5.081;10.003;2.571
2023012912;10.5276;6.0972;3.001;5.998
2023012913;6.1411;3.0486;3.001;0.857
2023012914;13.1595;16.2592;0.000;0.857
2023012915;5.2638;7.1134;1.000;4.285
2023012916;10.5276;8.1296;2.001;0.857
2023012917;0.8773;2.0324;1.000;0.857
2023012918;0;0;0.000;0.000
2023012919;0;0;0.000;0.000
2023012920;0;0;0.000;0.000
2023012921;0;0;0.000;0.000
2023012922;0;0;0.000;0.000
2023012923;0;0;0.000;0.000
2023013000;0;0;0.000;0.000
2023013001;0;0;0.000;0.000
2023013002;0;0;0.000;0.000
2023013003;0;0;0.000;0.000
2023013004;0;0;0.000;0.000
2023013005;0;0;0.000;0.000
2023013006;0;1.0162;0.000;0.000
2023013007;0.8773;0;0.000;0.000
2023013008;0.8773;1.0162;1.000;0.000
2023013009;0.8773;0;0.000;0.000
2023013010;0;0;1.000;0.000
2023013011;11.4049;0;2.001;1.714
2023013012;5.2638;2.0324;0.000;0.000
2023013013;4.3865;3.0486;2.001;0.000
2023013014;0.8773;4.0648;0.000;0.000
2023013015;2.6319;7.1134;3.001;0.857
2023013016;0.8773;5.081;0.000;1.714
2023013017;2.6319;0;2.001;0.000
2023013018;0;1.0162;0.000;0.000
2023013019;0;0;1.000;0.000
2023013020;0;0;0.000;0.000
2023013021;0;0;0.000;0.000
2023013022;0;0;0.000;0.000
2023013023;0;0;0.000;0.000
2023013100;0;0;0.000;0.000
2023013101;0;0;0.000;0.000
2023013102;0;0;0.000;0.000
2023013103;0;0;0.000;0.000
2023013104;0;0;0.000;0.000
2023013105;0;0;0.000;0.000
2023013106;0;0;2.001;0.857
2023013107;0.8773;0;0.000;0.000
2023013108;0;0;0.000;0.000
2023013109;3.5092;2.0324;1.000;0.857
2023013110;1.7546;0;1.000;0.000
2023013111;1.7546;1.0162;1.000;0.000
2023013112;2.6319;1.0162;0.000;0.857
2023013113;2.6319;4.0648;0.000;0.000
2023013114;9.6503;15.243;0.000;0.000
2023013115;1.7546;2.0324;3.001;0.857
2023013116;1.7546;2.0324;0.000;0.857
2023013117;1.7546;2.0324;0.000;0.000
2023013118;2.6319;1.0162;0.000;1.714
2023013119;0;0;1.000;0.857
2023013120;0;0;1.000;0.000
2023013121;0;0;1.000;0.000
2023013122;0;0;0.000;0.857
2023013123;0;0;0.000;0.000
2023020100;0;0;0.000;0.000
2023020101;0;0;0.000;0.000
2023020102;0;0;0.000;0.000
2023020103;0;0;0.000;0.000
2023020104;0;0;0.000;0.000
2023020105;0;0;1.000;0.000
2023020106;0;0;0.000;0.000
2023020107;0;0;0.000;0.857
2023020108;1.7546;1.0162;0.000;0.000
2023020109;1.7546;0;0.000;0.000
2023020110;2.6319;1.0162;1.000;0.857
2023020111;0;0;0.000;0.857
2023020112;1.7546;0;2.001;1.714
2023020113;5.2638;4.0648;2.001;1.714
2023020114;1.7546;1.0162;0.000;0.000
2023020115;1.7546;1.0162;1.000;0.857
2023020116;6.1411;3.0486;1.000;0.857
2023020117;2.6319;2.0324;0.000;0.000
2023020118;1.7546;1.0162;1.000;0.000
2023020119;0;0;1.000;0.000
2023020120;0;1.0162;0.000;0.000
2023020121;0;0;0.000;0.000
2023020122;0;0;0.000;0.000
2023020123;0;0;0.000;0.000
2023020200;0;0;0.000;0.000
2023020201;0;0;0.000;0.000
2023020202;0;0;0.000;0.000
2023020203;0;0;0.000;0.000
2023020204;0;0;0.000;0.000
2023020205;0;0;0.000;0.000
2023020206;0;0;0.000;1.714
2023020207;0;0;0.000;0.000
2023020208;0;1.0162;0.000;0.857
2023020209;0.8773;0;0.000;0.857
2023020210;1.7546;3.0486;0.000;0.000
2023020211;5.2638;2.0324;0.000;0.857
2023020212;3.5092;2.0324;1.000;1.714
2023020213;0;2.0324;0.000;0.000
2023020214;0.8773;5.081;1.000;0.000
2023020215;4.3865;5.081;0.000;0.000
2023020216;1.7546;2.0324;0.000;0.000
2023020217;2.6319;3.0486;0.000;0.857
2023020218;0;1.0162;2.001;0.000
2023020219;0;0;1.000;0.000
2023020220;0;0;0.000;0.000
2023020221;0;0;0.000;0.000
2023020222;1.7546;1.0162;1.000;0.000
2023020223;0;0;0.000;0.000
2023020300;0;0;0.000;0.000
2023020301;0;0;0.000;0.000
2023020302;0;0;0.000;0.000
2023020303;0;0;0.000;0.000
2023020304;0;0;0.000;0.000
2023020305;1.7546;0;0.000;0.000
2023020306;0;0;0.000;0.000
2023020307;0.8773;0;0.000;0.000
2023020308;0.8773;0;0.000;0.000
2023020309;0;0;1.000;0.000
2023020310;2.6319;1.0162;1.000;0.857
2023020311;6.1411;3.0486;0.000;0.000
2023020312;6.1411;3.0486;7.002;0.857
2023020313;4.3865;0;2.001;2.571
2023020314;3.5092;5.081;4.001;3.428
2023020315;0;4.0648;1.000;1.714
2023020316;4.3865;3.0486;1.000;1.714
2023020317;2.6319;7.1134;1.000;0.857
2023020318;0.8773;0;1.000;0.000
2023020319;0;0;1.000;0.000
2023020320;0;0;0.000;0.000
2023020321;0;0;0.000;0.000
2023020322;0;0;0.000;0.000
2023020323;0;0;0.000;0.000
2023020400;0;0;0.000;0.000
2023020401;0;0;0.000;0.000
2023020402;0;0;0.000;0.000
2023020403;0;0;0.000;0.000
2023020404;0;0;0.000;0.000
2023020405;0;0;0.000;0.000
2023020406;0;0;0.000;0.000
2023020407;0;0;0.000;0.857
2023020408;3.5092;1.0162;0.000;0.000
2023020409;3.5092;3.0486;4.001;0.857
2023020410;2.6319;2.0324;1.000;1.714
2023020411;7.8957;3.0486;4.001;0.857
2023020412;1.7546;7.1134;3.001;0.000
2023020413;5.2638;8.1296;2.001;3.428
2023020414;0.8773;5.081;1.000;0.857
2023020415;6.1411;8.1296;0.000;0.857
2023020416;3.5092;2.0324;0.000;3.428
2023020417;1.7546;2.0324;5.002;2.571
2023020418;0;0;0.000;0.857
2023020419;0;0;0.000;0.000
2023020420;1.7546;0;0.000;0.000
2023020421;0;0;0.000;0.000
2023020422;0;0;0.000;0.000
2023020423;0;0;0.000;0.000
2023020500;0;0;0.000;0.000
2023020501;0;0;0.000;0.000
2023020502;0;0;0.000;0.000
2023020503;0;0;0.000;0.000
2023020504;0;0;0.000;0.000
2023020505;0;0;0.000;0.000
2023020506;0;0;0.000;0.000
2023020507;0;0;0.000;0.000
2023020508;1.7546;0;3.001;0.000
2023020509;2.6319;5.081;8.002;0.000
2023020510;5.2638;9.1458;5.002;0.000
2023020511;9.6503;11.1782;6.002;5.141
2023020512;18.4233;18.2916;9.003;8.569
2023020513;8.773;7.1134;3.001;3.428
2023020514;5.2638;8.1296;3.001;7.712
2023020515;6.1411;4.0648;3.001;1.714
2023020516;1.7546;5.081;0.000;0.000
2023020517;0;0;0.000;0.000
2023020518;0;0;0.000;0.000
2023020519;0;0;0.000;0.000
2023020520;0;0;0.000;0.000
2023020521;0.8773;0;1.000;0.000
2023020522;0;1.0162;0.000;0.857
2023020523;0;0;0.000;0.000
2023020600;0;0;0.000;0.000
2023020601;0;0;0.000;0.000
2023020602;0;0;0.000;0.000
2023020603;0;0;0.000;0.000
2023020604;0;0;0.000;0.000
2023020605;0;0;0.000;0.000
2023020606;0;0;0.000;0.000
2023020607;0;0;0.000;0.000
2023020608;2.6319;0;1.000;0.000
2023020609;0.8773;1.0162;0.000;0.857
2023020610;0.8773;1.0162;0.000;0.000
2023020611;5.2638;0;0.000;0.000
2023020612;0;2.0324;1.000;0.000
2023020613;5.2638;4.0648;1.000;0.857
2023020614;2.6319;4.0648;0.000;1.714
2023020615;5.2638;1.0162;1.000;0.857
2023020616;2.6319;3.0486;0.000;0.000
2023020617;3.5092;4.0648;1.000;0.857
2023020618;0;0;3.001;0.857
2023020619;0;0;0.000;3.428
2023020620;0;0;0.000;0.000
2023020621;0;0;0.000;0.000
2023020622;0;0;0.000;0.000
2023020623;0;0;0.000;0.000
2023020700;0;0;0.000;0.000
2023020701;0;0;0.000;0.000
2023020702;0;0;0.000;0.000
2023020703;0;0;0.000;0.000
2023020704;0;2.0324;0.000;0.000
2023020705;0;0;0.000;0.000
2023020706;0;0;1.000;0.857
2023020707;0.8773;0;2.001;0.857
2023020708;7.0184;0;0.000;0.000
2023020709;1.7546;1.0162;0.000;0.000
2023020710;7.0184;0;0.000;0.000
2023020711;19.3006;2.0324;0.000;0.000
2023020712;2.6319;1.0162;0.000;1.714
2023020713;5.2638;5.081;3.001;1.714
2023020714;5.2638;10.162;1.000;0.857
2023020715;4.3865;3.0486;4.001;0.000
2023020716;2.6319;2.0324;1.000;0.857
2023020717;0;0;2.001;5.141
2023020718;1.7546;1.0162;0.000;0.000
2023020719;0;0;0.000;0.000
2023020720;0;0;0.000;0.000
2023020721;0.8773;1.0162;0.000;0.000
2023020722;0;0;0.000;0.000
2023020723;0;0;0.000;0.000
2023020800;0;0;0.000;0.000
2023020801;0;0;0.000;0.000
2023020802;0;0;0.000;0.000
2023020803;0;0;0.000;0.000
2023020804;0;0;0.000;0.000
2023020805;0;0;0.000;0.000
2023020806;0;0;0.000;0.857
2023020807;0;0;1.000;0.857
2023020808;1.7546;1.0162;0.000;0.000
2023020809;0;1.0162;0.000;0.000
2023020810;3.5092;1.0162;0.000;0.000
2023020811;0.8773;1.0162;0.000;0.857
2023020812;6.1411;2.0324;1.000;2.571
2023020813;2.6319;1.0162;2.001;0.000
2023020814;2.6319;2.0324;1.000;0.000
2023020815;2.6319;12.1944;3.001;2.571
2023020816;5.2638;1.0162;0.000;0.000
2023020817;1.7546;2.0324;2.001;0.857
2023020818;0;0;0.000;0.857
2023020819;0;0;0.000;0.000
2023020820;0;1.0162;0.000;1.714
2023020821;0;0;0.000;0.000
2023020822;0;0;0.000;0.000
2023020823;0;0;0.000;0.000
2023020900;0;0;0.000;0.000
2023020901;0;0;0.000;0.000
2023020902;0;0;0.000;0.000
2023020903;0;0;0.000;0.000
2023020904;0;0;0.000;0.000
2023020905;0;0;0.000;0.000
2023020906;0;0;0.000;0.000
2023020907;0;1.0162;0.000;0.857
2023020908;0;0;0.000;0.000
2023020909;7.0184;0;0.000;0.000
2023020910;0;0;0.000;0.857
2023020911;5.2638;5.081;4.001;1.714
2023020912;12.2822;4.0648;3.001;2.571
2023020913;3.5092;6.0972;2.001;0.000
2023020914;10.5276;4.0648;1.000;0.000
2023020915;0.8773;7.1134;2.001;0.000
2023020916;3.5092;0;5.002;0.000
2023020917;0.8773;0;1.000;1.714
2023020918;0.8773;1.0162;1.000;0.000
2023020919;0;0;1.000;0.000
2023020920;0;0;0.000;0.000
2023020921;0;0;0.000;0.000
2023020922;0.8773;0;0.000;0.000
2023020923;0;0;0.000;0.000
2023021000;0;0;0.000;0.000
2023021001;0;0;0.000;0.000
2023021002;0;0;0.000;0.000
2023021003;0;0;0.000;0.000
2023021004;0;0;0.000;0.000
2023021005;0.8773;1.0162;0.000;0.000
2023021006;0;0;0.000;0.000
2023021007;0;1.0162;1.000;0.000
2023021008;0.8773;2.0324;0.000;0.000
2023021009;1.7546;0;0.000;0.000
2023021010;0.8773;4.0648;0.000;0.857
2023021011;3.5092;1.0162;0.000;0.857
2023021012;7.0184;1.0162;2.001;0.857
2023021013;2.6319;4.0648;2.001;0.000
2023021014;0;7.1134;2.001;0.857
2023021015;2.6319;3.0486;1.000;1.714
2023021016;3.5092;3.0486;0.000;0.857
2023021017;1.7546;5.081;2.001;0.857
2023021018;0;0;1.000;2.571
2023021019;0;0;0.000;0.000
2023021020;0;0;0.000;0.000
2023021021;0;0;0.000;0.000
2023021022;0;0;0.000;0.000
2023021023;0.8773;0;1.000;0.000
2023021100;0;0;0.000;0.000
2023021101;0;0;0.000;0.000
2023021102;0;0;0.000;0.000
2023021103;0;0;0.000;0.000
2023021104;0;0;0.000;0.000
2023021105;0;0;0.000;0.000
2023021106;0;0;0.000;0.000
2023021107;0;0;0.000;0.000
2023021108;0.8773;2.0324;1.000;0.000
2023021109;1.7546;3.0486;3.001;0.000
2023021110;0.8773;2.0324;1.000;2.571
2023021111;3.5092;5.081;2.001;2.571
2023021112;8.773;3.0486;7.002;1.714
2023021113;6.1411;3.0486;9.003;4.285
2023021114;10.5276;17.2754;4.001;4.285
2023021115;7.0184;4.0648;4.001;7.712
2023021116;4.3865;6.0972;6.002;0.857
2023021117;0;0;0.000;0.000
2023021118;0.8773;0;3.001;3.428
2023021119;0;0;0.000;0.000
2023021120;0;0;0.000;0.000
2023021121;0;0;0.000;0.000
2023021122;0;0;0.000;0.000
2023021123;0;0;0.000;0.000
2023021200;0;0;0.000;0.000
2023021201;0;0;0.000;0.000
2023021202;0;0;0.000;0.000
2023021203;0;0;0.000;0.000
2023021204;0;0;0.000;0.000
2023021205;0;0;0.000;0.000
2023021206;0;0;0.000;0.000
2023021207;0.8773;0;0.000;0.000
2023021208;0.8773;2.0324;0.000;0.000
2023021209;1.7546;2.0324;2.001;0.857
2023021210;6.1411;5.081;1.000;0.000
2023021211;18.4233;23.3726;7.002;0.857
2023021212;25.4417;16.2592;15.005;4.285
2023021213;21.9325;18.2916;21.006;8.569
2023021214;26.319;26.4212;18.005;11.140
2023021215;14.0368;16.2592;17.005;11.997
2023021216;4.3865;13.2106;6.002;5.141
2023021217;0.8773;2.0324;2.001;1.714
2023021218;0;2.0324;0.000;0.000
2023021219;0;0;0.000;0.000
2023021220;0.8773;0;0.000;0.000
2023021221;0;0;0.000;0.000
2023021222;0;0;0.000;0.000
2023021223;0;0;0.000;0.000
2023021300;0;0;0.000;0.000
2023021301;0;0;0.000;0.000
2023021302;0;0;0.000;0.000
2023021303;0;0;0.000;0.000
2023021304;0;0;0.000;0.000
2023021305;0;0;0.000;0.000
2023021306;0;0;0.000;1.714
2023021307;0;1.0162;0.000;0.000
2023021308;0.8773;0;1.000;0.000
2023021309;0.8773;0;0.000;0.000
2023021310;1.7546;1.0162;0.000;0.000
2023021311;1.7546;1.0162;0.000;0.857
2023021312;4.3865;4.0648;0.000;0.000
2023021313;0;2.0324;1.000;0.857
2023021314;2.6319;0;2.001;0.000
2023021315;3.5092;2.0324;3.001;0.857
2023021316;1.7546;1.0162;1.000;2.571
2023021317;2.6319;2.0324;1.000;1.714
2023021318;0;1.0162;1.000;0.857
2023021319;0;0;0.000;0.000
2023021320;0;0;0.000;0.000
2023021321;0;0;0.000;0.000
2023021322;0;0;0.000;0.000
2023021323;0;0;0.000;0.000
2023021400;0;0;0.000;0.000
2023021401;0;0;0.000;0.000
2023021402;0;0;0.000;0.000
2023021403;0;0;0.000;0.000
2023021404;0;0;0.000;0.000
2023021405;0;0;0.000;1.714
2023021406;0;0;1.000;0.857
2023021407;0.8773;0;2.001;0.000
2023021408;0;0;0.000;0.000
2023021409;4.3865;0;0.000;0.857
2023021410;1.7546;0;1.000;0.000
2023021411;0;2.0324;1.000;0.000
2023021412;0.8773;0;0.000;0.000
2023021413;3.5092;4.0648;3.001;0.000
2023021414;5.2638;4.0648;2.001;0.000
2023021415;6.1411;7.1134;3.001;1.714
2023021416;2.6319;5.081;2.001;0.857
2023021417;2.6319;2.0324;2.001;2.571
2023021418;0.8773;2.0324;0.000;0.857
2023021419;0;0;1.000;0.000
2023021420;0;0;0.000;0.000
2023021421;0;0;0.000;0.000
2023021422;0;0;0.000;0.000
2023021423;0;0;0.000;0.000
2023021500;0;0;0.000;0.000
2023021501;0;0;0.000;0.000
2023021502;0;0;0.000;0.000
2023021503;0;0;0.000;0.000
2023021504;0;0;0.000;0.000
2023021505;0;0;0.000;0.000
2023021506;0;0;0.000;3.428
2023021507;0;0;2.001;1.714
2023021508;0;0;0.000;0.000
2023021509;0;0;0.000;3.428
2023021510;0.8773;1.0162;1.000;0.000
2023021511;0.8773;1.0162;0.000;1.714
2023021512;7.0184;1.0162;1.000;0.000
2023021513;2.6319;4.0648;2.001;2.571
2023021514;2.6319;5.081;10.003;0.857
2023021515;10.5276;10.162;7.002;6.855
2023021516;2.6319;1.0162;3.001;0.000
2023021517;1.7546;2.0324;3.001;0.857
2023021518;0.8773;2.0324;0.000;0.857
2023021519;0;0;0.000;0.857
2023021520;0;0;0.000;0.000
2023021521;0;0;0.000;0.000
2023021522;0;0;0.000;0.000
2023021523;0;0;0.000;0.000
2023021600;0;0;0.000;0.000
2023021601;0;0;0.000;0.000
2023021602;0;0;0.000;0.000
2023021603;0;0;0.000;0.000
2023021604;0;0;0.000;0.000
2023021605;0.8773;1.0162;0.000;0.000
2023021606;0;0;0.000;0.000
2023021607;0;0;2.001;0.857
2023021608;0;0;0.000;0.000
2023021609;0;0;1.000;0.000
2023021610;3.5092;3.0486;0.000;0.857
2023021611;7.0184;1.0162;1.000;0.857
2023021612;0.8773;3.0486;9.003;2.571
2023021613;5.2638;3.0486;5.002;2.571
2023021614;7.0184;4.0648;8.002;4.285
2023021615;8.773;8.1296;5.002;4.285
2023021616;3.5092;4.0648;2.001;0.000
2023021617;0.8773;1.0162;1.000;5.998
2023021618;1.7546;1.0162;0.000;0.000
2023021619;0;0;0.000;1.714
2023021620;0;0;0.000;0.000
2023021621;0;0;0.000;0.000
2023021622;0;0;0.000;0.000
2023021623;0;0;0.000;0.000
2023021700;0;0;0.000;0.000
2023021701;0;0;0.000;0.000
2023021702;0;0;0.000;0.000
2023021703;0;0;0.000;0.000
2023021704;0;0;0.000;0.000
2023021705;0;0;0.000;0.000
2023021706;0;0;0.000;0.000
2023021707;0.8773;1.0162;0.000;0.857
2023021708;2.6319;0;0.000;0.000
2023021709;0;0;0.000;0.000
2023021710;0.8773;0;1.000;0.000
2023021711;0;4.0648;0.000;1.714
2023021712;0;1.0162;2.001;0.857
2023021713;1.7546;1.0162;1.000;0.857
2023021714;0;0;2.001;0.857
2023021715;0;2.0324;2.001;0.000
2023021716;2.6319;3.0486;1.000;1.714
2023021717;1.7546;3.0486;5.002;2.571
2023021718;0.8773;3.0486;0.000;2.571
2023021719;0.8773;1.0162;0.000;0.000
2023021720;0;0;1.000;0.000
2023021721;0;0;0.000;0.000
2023021722;0;0;0.000;0.000
2023021723;0;0;0.000;0.000
2023021800;0;0;0.000;0.000
2023021801;0;0;0.000;0.000
2023021802;0;0;0.000;0.000
2023021803;0;0;0.000;0.000
2023021804;0;0;0.000;0.000
2023021805;0;0;0.000;0.000
2023021806;0;0;0.000;0.000
2023021807;1.7546;0;0.000;0.000
2023021808;0;0;2.001;0.000
2023021809;3.5092;2.0324;1.000;0.857
2023021810;11.4049;5.081;3.001;1.714
2023021811;13.1595;3.0486;23.007;5.141
2023021812;14.0368;7.1134;24.007;11.140
2023021813;5.2638;15.243;18.005;11.140
2023021814;11.4049;8.1296;22.007;13.710
2023021815;7.8957;8.1296;22.007;21.423
2023021816;5.2638;7.1134;11.003;7.712
2023021817;1.7546;6.0972;0.000;2.571
2023021818;0;1.0162;0.000;0.857
2023021819;0;0;0.000;0.000
2023021820;0;0;0.000;0.000
2023021821;0;0;0.000;0.000
2023021822;0;0;0.000;0.000
2023021823;0;1.0162;0.000;0.000
2023021900;0.8773;0;0.000;0.000
2023021901;0;0;0.000;0.000
2023021902;0;0;0.000;0.000
2023021903;0;0;0.000;0.000
2023021904;0;0;0.000;0.000
2023021905;0;0;0.000;0.000
2023021906;0.8773;1.0162;1.000;0.000
2023021907;0;0;0.000;0.000
2023021908;3.5092;2.0324;2.001;0.000
2023021909;3.5092;1.0162;5.002;0.000
2023021910;7.0184;3.0486;17.005;1.714
2023021911;11.4049;7.1134;10.003;2.571
2023021912;18.4233;3.0486;19.006;5.998
2023021913;14.0368;7.1134;18.005;7.712
2023021914;14.0368;8.1296;21.006;4.285
2023021915;11.4049;15.243;8.002;5.141
2023021916;2.6319;5.081;4.001;13.710
2023021917;5.2638;1.0162;1.000;3.428
2023021918;0;5.081;0.000;0.000
2023021919;1.7546;0;0.000;0.000
2023021920;0.8773;0;1.000;1.714
2023021921;0;0;0.000;0.000
2023021922;0;0;0.000;0.000
2023021923;0;0;0.000;0.000
2023022000;0;0;0.000;0.000
2023022001;0;0;0.000;0.000
2023022002;0;0;0.000;0.000
2023022003;0;0;0.000;0.000
2023022004;0;0;0.000;0.000
2023022005;0;0;0.000;0.000
2023022006;0;0;0.000;0.857
2023022007;0.8773;0;2.001;2.571
2023022008;4.3865;2.0324;1.000;1.714
2023022009;1.7546;0;1.000;0.000
2023022010;3.5092;2.0324;1.000;0.857
2023022011;4.3865;1.0162;3.001;0.857
2023022012;10.5276;3.0486;5.002;0.857
2023022013;4.3865;9.1458;13.004;4.285
2023022014;7.8957;5.081;11.003;4.285
2023022015;15.7914;18.2916;8.002;8.569
2023022016;7.0184;3.0486;4.001;2.571
2023022017;0.8773;0;7.002;2.571
2023022018;0;0;0.000;5.998
2023022019;0;0;0.000;0.000
2023022020;0;0;0.000;0.000
2023022021;0;0;0.000;0.000
2023022022;0;0;0.000;0.000
2023022023;0;0;0.000;0.000
2023022100;0;0;0.000;0.000
2023022101;0;0;0.000;0.000
2023022102;0;0;0.000;0.000
2023022103;0;0;0.000;0.000
2023022104;0;0;0.000;0.000
2023022105;0;0;0.000;0.000
2023022106;0;0;1.000;0.857
2023022107;0.8773;1.0162;0.000;1.714
2023022108;0.8773;1.0162;0.000;0.857
2023022109;1.7546;2.0324;1.000;0.000
2023022110;13.1595;2.0324;3.001;2.571
2023022111;5.2638;2.0324;8.002;2.571
2023022112;5.2638;9.1458;9.003;1.714
2023022113;5.2638;8.1296;5.002;7.712
2023022114;11.4049;7.1134;12.004;8.569
2023022115;2.6319;2.0324;9.003;6.855
2023022116;2.6319;3.0486;5.002;2.571
2023022117;0;5.081;4.001;3.428
2023022118;2.6319;2.0324;0.000;3.428
2023022119;1.7546;1.0162;0.000;0.000
2023022120;0;0;0.000;0.000
2023022121;0;0;1.000;0.000
2023022122;0;0;0.000;0.000
2023022123;0;0;0.000;0.000
2023022200;0;0;0.000;0.000
2023022201;0;0;0.000;0.000
2023022202;0;0;0.000;0.000
2023022203;0;0;0.000;0.000
2023022204;0;0;0.000;0.000
2023022205;0;0;1.000;0.000
2023022206;0;0;1.000;0.000
2023022207;0.8773;1.0162;2.001;0.857
2023022208;0.8773;0;0.000;0.000
2023022209;0;0;3.001;0.000
2023022210;14.0368;1.0162;0.000;0.857
2023022211;23.6871;4.0648;2.001;0.000
2023022212;2.6319;1.0162;5.002;0.857
2023022213;4.3865;5.081;5.002;0.857
2023022214;7.0184;4.0648;6.002;2.571
2023022215;5.2638;9.1458;9.003;5.141
2023022216;3.5092;4.0648;6.002;2.571
2023022217;0.8773;0;4.001;1.714
2023022218;2.6319;1.0162;0.000;2.571
2023022219;0;0;0.000;0.000
2023022220;0;0;2.001;1.714
2023022221;0;0;0.000;0.000
2023022222;0;0;0.000;0.000
2023022223;0;0;0.000;0.000
2023022300;0;0;0.000;0.000
2023022301;0;0;0.000;0.000
2023022302;0;0;0.000;0.000
2023022303;0;0;0.000;0.000
2023022304;0;0;0.000;0.857
2023022305;0;0;2.001;0.000
2023022306;0;0;1.000;0.857
2023022307;1.7546;1.0162;1.000;0.000
2023022308;1.7546;0;0.000;0.000
2023022309;0.8773;3.0486;2.001;0.857
2023022310;3.5092;0;1.000;0.000
2023022311;10.5276;1.0162;1.000;0.000
2023022312;2.6319;4.0648;3.001;0.857
2023022313;5.2638;1.0162;6.002;1.714
2023022314;3.5092;6.0972;4.001;0.857
2023022315;3.5092;6.0972;2.001;4.285
2023022316;0;1.0162;2.001;2.571
2023022317;4.3865;4.0648;2.001;4.285
2023022318;0;5.081;5.002;0.857
2023022319;0;0;1.000;0.000
2023022320;0;0;1.000;0.000
2023022321;0;0;0.000;0.000
2023022322;0;0;0.000;0.000
2023022323;0;0;0.000;0.000
2023022400;0;0;0.000;0.000
2023022401;0;0;0.000;0.000
2023022402;0;0;0.000;0.000
2023022403;0;0;0.000;0.000
2023022404;0;0;0.000;0.000
2023022405;0.8773;1.0162;0.000;0.000
2023022406;0;0;0.000;0.000
2023022407;1.7546;0;0.000;0.857
2023022408;0.8773;3.0486;1.000;0.000
2023022409;0;1.0162;0.000;0.000
2023022410;6.1411;5.081;1.000;0.000
2023022411;2.6319;5.081;3.001;0.857
2023022412;6.1411;10.162;7.002;4.285
2023022413;5.2638;4.0648;3.001;6.855
2023022414;3.5092;5.081;5.002;7.712
2023022415;3.5092;2.0324;5.002;7.712
2023022416;3.5092;2.0324;1.000;2.571
2023022417;4.3865;1.0162;1.000;0.857
2023022418;0.8773;1.0162;0.000;0.000
2023022419;0;0;0.000;0.000
2023022420;0;0;0.000;0.000
2023022421;0;0;0.000;0.000
2023022422;0;0;0.000;0.000
2023022423;0;0;0.000;0.000
2023022500;0;0;0.000;0.000
2023022501;0;0;0.000;0.000
2023022502;0;0;0.000;0.000
2023022503;0;0;0.000;0.000
2023022504;0;0;0.000;0.000
