ccrs;meat;gender;member;age_group;age_group_2
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000621617;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000629301;1;M;Studierende;AK1;15 - 25-jaehrig
1000622016;1;M;Studierende;AK1;15 - 25-jaehrig
1000621388;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000622016;1;M;Studierende;AK1;15 - 25-jaehrig
1000621617;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000621617;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000629414;1;F;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000629393;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;0;M;Studierende;AK1;15 - 25-jaehrig
1000609883;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000609979;0;F;Studierende;AK1;15 - 25-jaehrig
1000629301;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;0;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000621369;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000621491;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000621369;0;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;0;M;Studierende;AK1;15 - 25-jaehrig
1000600980;0;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;1;F;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000629370;0;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;0;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000601025;0;F;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;0;M;Studierende;AK1;15 - 25-jaehrig
1000609942;0;F;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000609778;0;F;Studierende;AK1;15 - 25-jaehrig
1000631382;0;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000631382;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000601025;0;F;Studierende;AK1;15 - 25-jaehrig
1000631231;0;M;Studierende;AK1;15 - 25-jaehrig
1000598220;1;F;Studierende;AK1;15 - 25-jaehrig
1000609883;1;M;Studierende;AK1;15 - 25-jaehrig
1000621369;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000609979;1;F;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000609979;0;F;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;0;M;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000629370;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000609883;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000598220;0;F;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;0;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;0;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000630822;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000609979;0;F;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000621659;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000609778;1;F;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000609942;0;F;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000631231;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000609942;0;F;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000609883;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;0;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000629301;0;M;Studierende;AK1;15 - 25-jaehrig
1000631231;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;0;M;Studierende;AK1;15 - 25-jaehrig
1000609778;0;F;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000609979;0;F;Studierende;AK1;15 - 25-jaehrig
1000621491;0;M;Studierende;AK1;15 - 25-jaehrig
1000630816;0;M;Studierende;AK1;15 - 25-jaehrig
1000629455;0;M;Studierende;AK1;15 - 25-jaehrig
1000621369;0;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000629370;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;0;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000609883;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630822;0;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000609883;0;M;Studierende;AK1;15 - 25-jaehrig
1000621491;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;0;M;Studierende;AK1;15 - 25-jaehrig
1000631231;0;M;Studierende;AK1;15 - 25-jaehrig
1000621369;0;M;Studierende;AK1;15 - 25-jaehrig
1000631382;0;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;0;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;1;F;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000621491;0;M;Studierende;AK1;15 - 25-jaehrig
1000631231;0;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609764;0;F;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000629393;0;M;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;0;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000601080;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000631278;1;F;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000629370;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;1;F;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000628752;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000629370;0;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000629337;0;F;Studierende;AK1;15 - 25-jaehrig
1000621378;0;M;Studierende;AK1;15 - 25-jaehrig
1000621378;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000629337;1;F;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000629393;0;M;Studierende;AK1;15 - 25-jaehrig
1000629473;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000597207;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000609912;0;F;Studierende;AK1;15 - 25-jaehrig
1000629393;0;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;1;F;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621523;0;F;Studierende;AK1;15 - 25-jaehrig
1000601080;1;M;Studierende;AK1;15 - 25-jaehrig
1000629414;1;F;Studierende;AK1;15 - 25-jaehrig
1000609697;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000629414;0;F;Studierende;AK1;15 - 25-jaehrig
1000621378;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;1;F;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;0;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000609912;0;F;Studierende;AK1;15 - 25-jaehrig
1000609912;0;F;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000631278;1;F;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000629414;1;F;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000629370;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000609942;0;F;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000630816;1;M;Studierende;AK1;15 - 25-jaehrig
1000631074;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000631231;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000629455;1;M;Studierende;AK1;15 - 25-jaehrig
1000610046;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000629370;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000631074;0;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000621382;0;F;Studierende;AK1;15 - 25-jaehrig
1000601080;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;0;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;0;M;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000629414;1;F;Studierende;AK1;15 - 25-jaehrig
1000609697;0;M;Studierende;AK1;15 - 25-jaehrig
1000621382;1;F;Studierende;AK1;15 - 25-jaehrig
1000629393;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;0;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000600980;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000621517;1;M;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000621437;1;F;Studierende;AK1;15 - 25-jaehrig
1000610000;0;F;Studierende;AK1;15 - 25-jaehrig
1000621614;0;M;Studierende;AK1;15 - 25-jaehrig
1000610000;0;F;Studierende;AK1;15 - 25-jaehrig
1000601521;0;F;Studierende;AK1;15 - 25-jaehrig
1000610015;0;F;Studierende;AK1;15 - 25-jaehrig
1000610000;0;F;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000609880;1;F;Studierende;AK1;15 - 25-jaehrig
1000621382;1;F;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000628755;1;M;Studierende;AK1;15 - 25-jaehrig
1000629473;1;M;Studierende;AK1;15 - 25-jaehrig
1000629386;0;M;Studierende;AK1;15 - 25-jaehrig
1000631278;1;F;Studierende;AK1;15 - 25-jaehrig
1000601080;1;M;Studierende;AK1;15 - 25-jaehrig
1000609697;1;M;Studierende;AK1;15 - 25-jaehrig
1000631278;1;F;Studierende;AK1;15 - 25-jaehrig
1000629451;1;M;Studierende;AK1;15 - 25-jaehrig
1000629451;0;M;Studierende;AK1;15 - 25-jaehrig
1000629495;0;M;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000629386;1;M;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000601521;1;F;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000621614;1;M;Studierende;AK1;15 - 25-jaehrig
1000621437;1;F;Studierende;AK1;15 - 25-jaehrig
1000610015;0;F;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000629451;1;M;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000621614;1;M;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000621437;1;F;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000630394;1;F;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000621437;1;F;Studierende;AK1;15 - 25-jaehrig
1000601521;0;F;Studierende;AK1;15 - 25-jaehrig
1000630394;0;F;Studierende;AK1;15 - 25-jaehrig
1000609903;1;M;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000621614;0;M;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000609903;1;M;Studierende;AK1;15 - 25-jaehrig
1000610015;0;F;Studierende;AK1;15 - 25-jaehrig
1000609903;1;M;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000621951;0;M;Studierende;AK1;15 - 25-jaehrig
1000621614;0;M;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000609903;1;M;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000609903;1;M;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000629386;0;M;Studierende;AK1;15 - 25-jaehrig
1000610000;0;F;Studierende;AK1;15 - 25-jaehrig
1000610000;0;F;Studierende;AK1;15 - 25-jaehrig
1000629451;1;M;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000621396;0;F;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000630394;1;F;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000621215;1;M;Studierende;AK1;15 - 25-jaehrig
1000601521;0;F;Studierende;AK1;15 - 25-jaehrig
1000621396;1;F;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000610015;1;F;Studierende;AK1;15 - 25-jaehrig
1000621437;0;F;Studierende;AK1;15 - 25-jaehrig
1000601521;1;F;Studierende;AK1;15 - 25-jaehrig
